baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,description,entrez,ensembl
3132.014908845893,1.361738427955983,0.5807988297852397,2.3445956811922453,0.019047722550321555,0.04617382730484442,Xkr4,X-linked Kx blood group related 4,497097,
583.6304429098051,-2.9149873455514794,0.3752172557762677,-7.768798744398927,7.923394291172221e-15,1.2644608188613033e-13,Tcea1,transcription elongation factor A (SII) 1,21399,
65.42465133336638,11.898689886850402,2.1515371600547892,5.530320418238745,3.196463819679212e-8,2.184893048071717e-7,Gm16041,predicted gene 16041,102631647,
3.24850240937067,7.6557315464478135,3.111706691478697,2.4602998629057087,0.013882097399164751,0.03480371731129916,LOC108167788,NA,NA,
1128.7962255947111,-2.4671674021361856,0.7182493768438646,-3.434973258142494,5.926123053446127e-4,0.0020192637936578685,Oprk1,"opioid receptor, kappa 1",18387,
3278.554655511919,-2.1023361723736445,0.40869134048128297,-5.144068308121948,2.688517052672927e-7,1.6013053639018526e-6,Atp6v1h,"ATPase, H+ transporting, lysosomal V1 subunit H",108664,
35.96591513461053,10.986635915540887,1.6455342846860974,6.676637501744122,2.4448667899244086e-11,2.5076157671738e-10,2610203C22Rik,RIKEN cDNA 2610203C22 gene,72481,
755.6041912454891,8.307263868162922,0.9651065405616305,8.60761327275704,7.459742581397236e-18,1.727038000034538e-16,3110035E14Rik,NA,NA,
1803.1699748098215,1.4262427485780467,0.4974874651064912,2.8668918286669753,0.004145246691760462,0.011750661041455486,Sntg1,"syntrophin, gamma 1",71096,
8.319762001447836,8.452680110379676,3.6035620469771703,2.3456457805326716,0.018994149117893457,0.04606134965489913,Tcf24,transcription factor 24,100039596,
20.50370186275794,9.565377929660192,1.4815075203279875,6.456516621355075,1.0714041939152311e-10,1.0206423137089605e-9,Ppp1r42,"protein phosphatase 1, regulatory subunit 42",69312,
1847.3993656502385,0.8956858372696033,0.34351574938578927,2.6074083615412147,0.009123048644778888,0.023913937885614547,Cspp1,centrosome and spindle pole associated protein 1,211660,
159.54842335534403,-2.623218602891513,0.7791542167897143,-3.3667514676359542,7.605920150554331e-4,0.0025354949215259095,Snhg6,small nucleolar RNA host gene 6,73824,
1817.3781320227208,1.4390453453029775,0.4572235431275917,3.147356182622033,0.001647541320751403,0.005117713420466623,Arfgef1,ARF guanine nucleotide exchange factor 1,211673,
3147.7720287184534,-4.169353783723097,0.6735904873205065,-6.189745642502287,6.026137583667378e-10,5.221568247260506e-9,Tram1,translocating chain-associating membrane protein 1,72265,
733.0450191092972,-1.2685826968773906,0.4627966734304127,-2.74112319666044,0.006122954491146049,0.016680817551947856,Terf1,telomeric repeat binding factor 1,21749,
663.4731092818681,-3.771739120079905,0.4181704169903447,-9.01962206515195,1.887392980248899e-19,5.330639821928781e-18,Rpl7,ribosomal protein L7,19989,
23.682137562859097,8.833518600284732,1.4006193227329913,6.306866153358588,2.847418639517409e-10,2.5665408439112935e-9,LOC102634042,NA,NA,
757.2266726581929,-2.9430926046114,0.5333227829702167,-5.51840779840781,3.420848713461968e-8,2.3267086129486025e-7,Tmem70,transmembrane protein 70,70397,
21.88643785328275,9.803141732188534,2.046420866454989,4.790383978624347,1.6646245339177493e-6,8.835491257184814e-6,LOC108167615,NA,NA,
16.623948032476527,10.040265973613135,2.9803832575888087,3.3687835106602755,7.550070483110578e-4,0.0025191314333219464,Gm28783,predicted gene 28783,102634310,
500.0934134402771,14.234511931410593,1.0797630729731678,13.182995684613788,1.099371177205557e-39,3.850197748242443e-37,Jph1,junctophilin 1,57339,
