baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,description,entrez,ensembl
12.302829803621066,-7.7923566529016455,2.175576370109113,-3.5817435599885794,3.413087343549449e-4,0.0015751677236423571,Sox17,SRY (sex determining region Y)-box 17,20671,
65.42465133336638,-10.171540394163893,1.6914285783663863,-6.013579600261785,1.8147075796563855e-9,2.574960073254856e-8,Gm16041,predicted gene 16041,102631647,
3.24850240937067,-5.793484696587488,2.2524845034743723,-2.572041977492523,0.010110063249010924,0.028584826831257317,LOC108167788,NA,NA,
35.96591513461053,-9.293979970396892,1.54647658437974,-6.0097773637643,1.8577827187645262e-9,2.630645866302786e-8,2610203C22Rik,RIKEN cDNA 2610203C22 gene,72481,
755.6041912454891,-6.195075302819453,1.072230199813835,-5.777747450029916,7.570733106482406e-9,9.580284268320351e-8,3110035E14Rik,NA,NA,
8.319762001447836,-7.184292158902611,2.577480359959837,-2.78733148485157,0.00531440863239539,0.016614986502768166,Tcf24,transcription factor 24,100039596,
20.50370186275794,-8.4785970172909,1.420168281130101,-5.9701354620763984,2.3705668118097985e-9,3.295599731694823e-8,Ppp1r42,"protein phosphatase 1, regulatory subunit 42",69312,
159.54842335534403,1.7062336138606071,0.5484570273329695,3.1109704659226636,0.0018647358862992102,0.0068094919293553045,Snhg6,small nucleolar RNA host gene 6,73824,
164.175058795682,-4.01497808508159,1.1216356593331027,-3.579574215274859,3.4415450058425027e-4,0.0015848491675318078,Slco5a1,"solute carrier organic anion transporter family, member 5A1",240726,
2039.1700591887648,-3.7454865896625926,0.9777595821969962,-3.8306825705012244,1.2778827493757427e-4,6.675511735646153e-4,Ncoa2,nuclear receptor coactivator 2,17978,
129.71509544165062,-3.300441122410719,1.2068004274146216,-2.7348690366984627,0.006240509923033327,0.01904788532507491,Eya1,EYA transcriptional coactivator and phosphatase 1,14048,
3147.7720287184534,2.1023538500422623,0.7050928404782985,2.9816695466885386,0.0028668125660107303,0.009824507534517477,Tram1,translocating chain-associating membrane protein 1,72265,
23.682137562859097,-8.68040002169425,1.4081871471294987,-6.164237501662121,7.082357680459389e-10,1.0768842456863823e-8,LOC102634042,NA,NA,
757.2266726581929,1.4339859472923289,0.5657314728147407,2.534746635462359,0.011252868181210008,0.03124987776485642,Tmem70,transmembrane protein 70,70397,
21.88643785328275,-8.58949592596798,1.8173943411315954,-4.726269765217689,2.2868180465509647e-6,1.848384159007043e-5,LOC108167615,NA,NA,
16.623948032476527,-8.18622847641234,2.2586000724492235,-3.624470120349905,2.8955449175964616e-4,0.0013610976942103558,Gm28783,predicted gene 28783,102634310,
500.0934134402771,-13.11493711444493,1.2067732557830908,-10.867772426672214,1.6415993936347053e-27,1.4092446794606598e-24,Jph1,junctophilin 1,57339,
10.063966218094578,-7.501371407142649,2.044488622234127,-3.669069774008075,2.4343463807484397e-4,0.001171568289711752,Mcm3,minichromosome maintenance complex component 3,17215,
14.889437275186998,-8.030535179734008,2.0041585851005026,-4.006935997697657,6.15115226987163e-5,3.5096147941336253e-4,Tram2,translocating chain-associating membrane protein 2,170829,
8.141566726198366,-7.1568877265728466,1.2849057954178609,-5.56997077302883,2.5478207082740717e-8,2.942418724919882e-7,Gm28836,predicted gene 28836,102635593,
15.67002283558946,-5.078562726176293,0.9642220365424253,-5.2670054548715335,1.3866708811083287e-7,1.4164392743418393e-6,Gm32947,"predicted gene, 32947",102635667,
1196.7153085063076,-3.8621419911601333,1.3335129976358715,-2.896216233367924,0.003776920529011089,0.012474098965008108,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5",226922,
1743.3239028545622,-2.4853530283453003,0.8208688172119603,-3.0277103676403216,0.0024641413593012723,0.008642952745264575,Rims1,regulating synaptic membrane exocytosis 1,116837,
605.2843836082809,-1.7342257702765131,0.6499307662765221,-2.66832385888109,0.007623073808678757,0.022526992208865237,Smap1,small ArfGAP 1,98366,
20.723440849696427,-8.52859602682882,1.9331450150089977,-4.411772505741958,1.0252780862340623e-5,7.090254983874929e-5,Col9a1,"collagen, type IX, alpha 1",12839,
2353.8708568681604,-3.458052893316593,1.2798064519082717,-2.7020123927023647,0.0068921193470057145,0.020711407872541384,Col19a1,"collagen, type XIX, alpha 1",12823,
272.66999642246134,-5.521099793548408,1.321524532720324,-4.177826182449573,2.9430842499928333e-5,1.8203651997178728e-4,LOC108167844,NA,NA,
19.197026790328344,-8.396833483119124,2.3079289282722946,-3.6382547921027,2.7449179914206613e-4,0.001300978729635148,Gm39618,"predicted gene, 39618",105243897,
