"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","description","entrez","Comparison"
"Derl2|Derl2",2114.86136958212,1.61331203808364,0.594595097519098,2.7132952236153,0.00666177274983398,0.0201220501341196,"Derl2","Der1-like domain family, member 2","116891","CGRP vs nonCGRP"
"Cyb5d2|Cyb5d2",597.611012183348,1.94534145359613,0.579614582253742,3.35626727338703,0.00079002180094982,0.00324951470652209,"Cyb5d2","cytochrome b5 domain containing 2","192986","CGRP vs nonCGRP"
"Serpinf1|Serpinf1",1401.19307861914,3.50360518083715,0.80074718739639,4.37541990278984,1.21198941039279e-05,8.23030279250769e-05,"Serpinf1","serine (or cysteine) peptidase inhibitor, clade F, member 1","20317","CGRP vs nonCGRP"
"Rnmtl1|Rnmtl1",656.696480211467,1.57788412312865,0.534789246518261,2.95047840509405,0.00317282223421606,0.0107093146283672,"Rnmtl1",NA,NA,"CGRP vs nonCGRP"
"Omg|Omg",7324.69573651965,1.66869745360625,0.527243413682962,3.16494698710387,0.00155111209369078,0.0058199895221838,"Omg","oligodendrocyte myelin glycoprotein","18377","CGRP vs nonCGRP"
"Ccl12|Ccl12",83.0154209264153,4.27783647149643,1.83291256949766,2.33390099598085,0.0196009065923315,0.0494059331551105,"Ccl12","C-C motif chemokine ligand 12","20293","CGRP vs nonCGRP"
"Gm42085|Gm42085",56.2121096257849,2.31704401331108,0.960679362916547,2.41188069896362,0.01587047358757,0.041447505048131,"Gm42085","predicted gene, 42085","105246880","CGRP vs nonCGRP"
"Scpep1|Scpep1",2547.78677240539,2.01242264422846,0.61238281766757,3.28621670329245,0.00101542858091666,0.00403410625773735,"Scpep1","serine carboxypeptidase 1","74617","CGRP vs nonCGRP"
"1700052K11Rik|1700052K11Rik",256.792473702056,2.18732806710518,0.603795475721376,3.62263076663816,0.000291621952159965,0.00136925412040833,"1700052K11Rik","RIKEN cDNA 1700052K11 gene","73431","CGRP vs nonCGRP"
"Cyb561|Cyb561",3146.9446855238,2.13620978602489,0.743165550169828,2.8744736425642,0.00404701547481609,0.0132539595974624,"Cyb561","cytochrome b-561","13056","CGRP vs nonCGRP"
